STAT_ID,Temp_water,pH,DO_mgL,DOSAT,TOC
201422,23.0083333333,6.23111111111,NaN,NaN,NaN
201423,21.4,6.07,NaN,NaN,NaN
201424,23.8785714286,6.625,NaN,NaN,NaN
201425,22.95,5.695,NaN,NaN,NaN
201426,22.15,7.04,NaN,NaN,NaN
201427,24.7615384615,6.78571428571,NaN,NaN,NaN
201428,22.15,7.015,NaN,NaN,NaN
201429,18.99375,7.0625,NaN,NaN,NaN
201430,18.5547945205,7.32777777778,NaN,NaN,NaN
201431,18.8333333333,6.8,NaN,NaN,NaN
201432,18.7272727273,7.31818181818,NaN,NaN,NaN
201433,18.2,7.5,NaN,NaN,NaN
201434,21.8333333333,7.45,NaN,NaN,NaN
201435,20.7972972973,7.44246575342,NaN,NaN,NaN
201436,17.8,7.825,NaN,NaN,NaN
201437,22.2222222222,7.54545454545,NaN,NaN,NaN
201438,21,7.6,NaN,NaN,NaN
201439,20.7162162162,7.23222222222,NaN,NaN,NaN
201440,20.3333333333,7.45888888889,NaN,NaN,NaN
201441,21.7662337662,7.21459459459,NaN,NaN,NaN
201442,21.5375,7.13935064935,NaN,NaN,NaN
201443,23.3010752688,7.48579545455,NaN,NaN,NaN
201444,22.375,7.07826086957,NaN,NaN,NaN
201445,22.72,7.124,NaN,NaN,NaN
201446,22,7.47272727273,NaN,NaN,NaN
201447,18,NaN,NaN,NaN,NaN
201448,23.2471544715,7.34415254237,NaN,NaN,NaN
201449,19.5,7.07,NaN,NaN,NaN
201450,16.1,6.71,NaN,NaN,NaN
201451,24.0857142857,6.125,NaN,NaN,NaN
201452,19.8333333333,6.62666666667,NaN,NaN,NaN
201453,23.8,7.1,NaN,NaN,NaN
201454,21,6.8,NaN,NaN,NaN
201455,24.4545454545,5.575,NaN,NaN,NaN
201456,22.8,7.52,NaN,NaN,NaN
201457,21.3103448276,7.52310344828,NaN,NaN,NaN
201458,19.75,7.5,NaN,NaN,NaN
201459,21.4756097561,7.51804878049,NaN,NaN,NaN
201460,21.2,7.16666666667,NaN,NaN,NaN
201461,20.6025641026,7.35,NaN,NaN,NaN
201462,20.8076923077,7.10384615385,NaN,NaN,NaN
201463,21.8230769231,7.44461538462,NaN,NaN,NaN
201464,21.6351351351,7.39097222222,NaN,NaN,NaN
201465,22.3513513514,7.03378378378,NaN,NaN,NaN
201466,27.5,7.3,NaN,NaN,NaN
201467,22.0769230769,7.21538461538,NaN,NaN,NaN
201469,19.5,7.2,NaN,NaN,NaN
201470,22.625,7.34019607843,NaN,NaN,NaN
201471,21.875,7.34545454545,NaN,NaN,NaN
201472,22.1052631579,7.10357142857,NaN,NaN,NaN
201473,25.0044198895,7.36414473684,NaN,NaN,NaN
201474,23.9237804878,7.36032258065,NaN,NaN,NaN
201475,20.8333333333,7.45,NaN,NaN,NaN
201476,17.5,NaN,NaN,NaN,NaN
201477,19.3333333333,7.5,NaN,NaN,NaN
201478,22.3333333333,7.31,NaN,NaN,NaN
201479,23.2432432432,7.38714285714,NaN,NaN,NaN
201480,23.3571428571,7.45592592593,NaN,NaN,NaN
201481,18.7,6.89078947368,NaN,NaN,NaN
201482,17.6139784946,6.87802197802,NaN,NaN,NaN
201483,18.3717948718,7.00131578947,NaN,NaN,NaN
201484,17.104109589,6.94788732394,NaN,NaN,NaN
201485,19.612,7.074,NaN,NaN,NaN
201486,17.630952381,6.99761904762,NaN,NaN,NaN
201487,18,7.3,NaN,NaN,NaN
201488,19.5961538462,7.4987012987,NaN,NaN,NaN
201489,18.0119266055,7.79675925926,NaN,NaN,NaN
201490,18.2240740741,7.62777777778,NaN,NaN,0.333
201491,19.5583333333,7.43125,NaN,NaN,NaN
201492,18.8794117647,7.43529411765,NaN,NaN,2.414
201493,18.5166666667,7.72234042553,NaN,NaN,333.028
201494,17.4598039216,7.44455445545,NaN,NaN,2.331
201495,17.59,7.185,NaN,NaN,NaN
201496,17.7130434783,7.26086956522,NaN,NaN,2.165
201497,18.625,7.30795454545,NaN,NaN,2.747
201498,18.5112244898,7.19587628866,NaN,NaN,2.581
201499,18.1212121212,7.05454545455,NaN,NaN,1.499
201500,19.2192307692,7.13636363636,NaN,NaN,NaN
201501,18.1734177215,7.38179487179,NaN,NaN,NaN
201502,19.5,7.53333333333,NaN,NaN,NaN
201503,19.6398550725,7.38320610687,NaN,NaN,NaN
201504,19.2205882353,7.14311111111,NaN,NaN,NaN
201505,17.6046511628,7.27380952381,NaN,NaN,NaN
201506,19.0243243243,6.8925,NaN,NaN,NaN
201507,17.4259259259,6.79230769231,NaN,NaN,NaN
201508,18.5602836879,7.18325925926,NaN,NaN,NaN
201509,17.5970588235,7.13823529412,NaN,NaN,NaN
201510,17.913592233,7.10808080808,NaN,NaN,NaN
201511,18.3954022989,7.1583908046,NaN,NaN,NaN
201512,18.6715686275,7.108,NaN,NaN,NaN
201513,18.4193548387,7.22322580645,NaN,NaN,NaN
201514,17.6666666667,7.1,NaN,NaN,NaN
201515,18.8461538462,6.84666666667,NaN,NaN,NaN
201516,18,7.4,NaN,NaN,NaN
201517,19.3125,7.04260869565,NaN,NaN,NaN
201518,19.0371900826,7.00966101695,NaN,NaN,NaN
201519,19.1012658228,7.21894736842,NaN,NaN,NaN
201520,19.3333333333,7.13333333333,NaN,NaN,NaN
201521,18.3869047619,7.23358024691,NaN,NaN,NaN
201522,17.2714285714,7.12647058824,NaN,NaN,NaN
201523,18.1101694915,7.25357142857,NaN,NaN,NaN
201524,18.5217391304,6.97391304348,NaN,NaN,NaN
201525,16.3,7.4,NaN,NaN,NaN
201526,18.572815534,7.22825242718,NaN,NaN,NaN
201527,21.55,7.52222222222,NaN,NaN,NaN
201528,16.1666666667,7.59,NaN,NaN,NaN
201529,20.3448275862,6.91724137931,NaN,NaN,NaN
201530,18.25,7.8,NaN,NaN,NaN
201531,15,NaN,NaN,NaN,NaN
201532,20.4864864865,7.09189189189,NaN,NaN,NaN
201533,20.4,7.19333333333,NaN,NaN,NaN
201534,19.1351351351,7.34864864865,NaN,NaN,NaN
201535,19.5,7.9,NaN,NaN,NaN
201536,21.4411764706,7.55588235294,NaN,NaN,NaN
201537,21.6016260163,7.26702479339,NaN,NaN,NaN
201538,21.5,7.52121212121,NaN,NaN,NaN
201539,18.6,7.4,NaN,NaN,NaN
201540,19.5,7.8,NaN,NaN,NaN
201541,20.5,7.4,NaN,NaN,NaN
201542,19.2222222222,7.5,NaN,NaN,NaN
201543,24,NaN,NaN,NaN,NaN
201544,20.5769230769,7.476,NaN,NaN,NaN
201545,20.1320754717,7.54150943396,NaN,NaN,NaN
201546,25,NaN,NaN,NaN,NaN
201547,22.125,7.25434782609,NaN,NaN,NaN
201548,19.25,7.825,NaN,NaN,NaN
201549,22.2765957447,7.20822222222,NaN,NaN,NaN
201550,20.2352941176,7.75294117647,NaN,NaN,NaN
201551,21.4444444444,7.1,NaN,NaN,NaN
201552,22.6260869565,7.29047169811,NaN,NaN,NaN
201553,17.6666666667,7.5,NaN,NaN,NaN
201554,24.625,6.315,NaN,NaN,NaN
201555,28.8,7.61,NaN,NaN,NaN
201556,28.85,7.238,NaN,NaN,NaN
201557,25.9,7.375,NaN,NaN,NaN
201558,26.8333333333,5.36333333333,NaN,NaN,NaN
201559,26.4666666667,5.87666666667,NaN,NaN,NaN
201560,27.52,6.898,NaN,NaN,NaN
201561,27.0666666667,6.17366666667,NaN,NaN,283.074
201562,25.95,5.8025,NaN,NaN,NaN
201563,27.2,5.44333333333,NaN,NaN,NaN
201564,27.7285714286,6.62285714286,NaN,NaN,NaN
201565,27.0571428571,6.64571428571,NaN,NaN,NaN
201566,28.2,6.38461538462,NaN,NaN,NaN
201567,26.5222222222,6.03222222222,NaN,NaN,NaN
201568,26.25,7.135,NaN,NaN,NaN
201569,23.4666666667,5.66166666667,NaN,NaN,NaN
201570,27.7760869565,7.57879120879,NaN,NaN,NaN
201571,27.7576271186,7.68777777778,NaN,NaN,NaN
201572,27.075,6.99571428571,NaN,NaN,NaN
201573,27.5133333333,6.26666666667,NaN,NaN,245.6085
201574,28,7.65,NaN,NaN,NaN
201575,28.4333333333,6.746,NaN,NaN,NaN
201576,28.2666666667,6.79166666667,NaN,NaN,NaN
201577,27.8285714286,6.58714285714,NaN,NaN,NaN
201578,25.6636363636,6.78222222222,NaN,NaN,NaN
201579,25.9875,6.8,NaN,NaN,NaN
201580,27.3322580645,6.95133333333,NaN,NaN,NaN
201581,25.7846153846,6.34230769231,NaN,NaN,NaN
201582,27.0375,6.91571428571,NaN,NaN,NaN
201583,25.225,6.44625,NaN,NaN,NaN
201584,26.2379310345,5.98965517241,NaN,NaN,324.702
201585,28.0833333333,6.455,NaN,NaN,NaN
201586,25.7545454545,5.73636363636,NaN,NaN,NaN
201587,25.2666666667,6.61,NaN,NaN,NaN
201588,24.0285714286,7.02142857143,NaN,NaN,NaN
201589,25.0428571429,5.57142857143,NaN,NaN,NaN
201590,27.8,6.05,NaN,NaN,208.143
201591,25.7916666667,6.30166666667,NaN,NaN,NaN
201592,30.2833333333,6.285,NaN,NaN,NaN
201593,28.2941176471,5.61117647059,NaN,NaN,NaN
201594,27.5529411765,6.38117647059,NaN,NaN,345.5165
201595,27.76,6.728,NaN,NaN,NaN
201596,26.5333333333,5.6,NaN,NaN,NaN
201597,25.175,7.7825,NaN,NaN,NaN
201598,24.15,7.395,NaN,NaN,NaN
201599,26.3,7.83,NaN,NaN,NaN
201600,24.8,7.425,NaN,NaN,NaN
201601,22.65,7.69,NaN,NaN,NaN
201602,25.4333333333,6.19619047619,NaN,NaN,258.097
201603,26.68,6.81,NaN,NaN,NaN
201604,26.6375,7.18933333333,NaN,NaN,NaN
201605,26.1,7.715,NaN,NaN,NaN
201606,21.2,7.745,NaN,NaN,NaN
201607,25.2,7.18333333333,NaN,NaN,NaN
201608,27.6428571429,5.48571428571,NaN,NaN,NaN
201609,27.28,7.3925,NaN,NaN,NaN
201610,26.24,6.38842105263,NaN,NaN,NaN
201611,26.5,7.376,NaN,NaN,NaN
201612,27.4166666667,5.92777777778,NaN,NaN,333.028
201613,30.9,6.48,NaN,NaN,NaN
201614,26.33125,6.76851851852,NaN,NaN,432.936
201615,29.44,7.8225,NaN,NaN,NaN
201616,29.64,8.0775,NaN,NaN,NaN
201617,17.7666666667,7.00666666667,NaN,NaN,NaN
201618,18.5111111111,7.07555555556,NaN,NaN,NaN
201619,17.8,7.43333333333,NaN,NaN,NaN
201620,18.3666666667,7.21,NaN,NaN,NaN
201621,18.5731343284,7.3290625,NaN,NaN,258.097
201622,20.5,7.19333333333,NaN,NaN,NaN
201623,17.8333333333,7.05666666667,NaN,NaN,NaN
201624,16.02,6.796,NaN,NaN,NaN
201625,17.8666666667,7.30833333333,NaN,NaN,NaN
201626,18.9333333333,7.25666666667,NaN,NaN,NaN
201627,14,6.7,NaN,NaN,NaN
201628,17.7343283582,7.33184615385,NaN,NaN,586.962
201629,17.8,7.16,NaN,NaN,NaN
201630,17.8678571429,7.70285714286,NaN,NaN,NaN
201631,17.9053571429,7.25905660377,NaN,NaN,445.425
201632,19.5652173913,8.54090909091,NaN,NaN,NaN
201633,19.8245614035,7.44897959184,NaN,NaN,333.028
201634,18.7166666667,7.00235294118,NaN,NaN,NaN
201635,19.8846153846,7.63923076923,NaN,NaN,NaN
201636,17.6470588235,7.44545454545,NaN,NaN,NaN
201637,17.82,6.634,NaN,NaN,NaN
201638,18.6473684211,7.06210526316,NaN,NaN,478.728
201639,18.6833333333,7.18833333333,NaN,NaN,NaN
201640,17.45,7.245,NaN,NaN,NaN
201641,20.3029411765,7.534375,NaN,NaN,NaN
201642,19.5755102041,7.145,NaN,NaN,333.028
201643,18.95,7.51538461538,NaN,NaN,NaN
201644,17.95,6.950625,NaN,NaN,NaN
201645,19.5833333333,7.32,NaN,NaN,NaN
201646,19.3,7.26166666667,NaN,NaN,NaN
201647,19.2272727273,6.82714285714,NaN,NaN,NaN
201648,19.7245614035,7.15018867925,NaN,NaN,233.12
201649,18.9,7.04,NaN,NaN,NaN
201650,19.1833333333,7.07,NaN,NaN,NaN
201651,18,6.926,NaN,NaN,NaN
201652,18.6,6.93833333333,NaN,NaN,NaN
201653,17.6666666667,7.28571428571,NaN,NaN,NaN
201654,20.6625,7.18666666667,NaN,NaN,NaN
201655,19.98,6.66526315789,NaN,NaN,NaN
201656,21.0571428571,7.2,NaN,NaN,NaN
201657,18.6285714286,7.112,NaN,NaN,NaN
201658,18.2315789474,7.56,NaN,NaN,NaN
201659,18.8375,7.11333333333,NaN,NaN,NaN
201660,20.3534482759,7.13480769231,NaN,NaN,NaN
201661,21.0931654676,7.25022222222,NaN,NaN,203.98
201662,17.75,7.19666666667,NaN,NaN,NaN
201663,21.075,7.6,NaN,NaN,NaN
201664,20.1773584906,7.11795918367,NaN,NaN,NaN
201665,20.325,6.95333333333,NaN,NaN,NaN
201666,19.65,6.93333333333,NaN,NaN,NaN
201667,19.3869565217,6.67,NaN,NaN,NaN
201668,20.4914893617,7.42348837209,NaN,NaN,NaN
201669,20.3875,7.30166666667,NaN,NaN,NaN
201670,19.7375,7.435,NaN,NaN,NaN
201671,15.875,7.0175,NaN,NaN,NaN
201672,20.05,7.57733333333,NaN,NaN,NaN
201673,19.5714285714,7.24571428571,NaN,NaN,NaN
201674,20.8692307692,7.49787878788,NaN,NaN,NaN
201675,17.5714285714,7.30428571429,NaN,NaN,NaN
201676,20.0153846154,7.58489361702,NaN,NaN,NaN
201677,19.9068181818,7.28421052632,NaN,NaN,NaN
201678,19.7117647059,7.17466666667,NaN,NaN,199.817
201679,17.975,6.9875,NaN,NaN,NaN
201680,20.6795454545,7.725,NaN,NaN,NaN
201681,19.5,7.4432,NaN,NaN,NaN
201682,18.6,7.24,NaN,NaN,NaN
201683,18.4875,6.93625,NaN,NaN,NaN
201684,17.175,6.955,NaN,NaN,NaN
201685,19.6333333333,7.413,NaN,NaN,NaN
201686,16.475,6.715,NaN,NaN,NaN
201687,19.0214285714,7.44,NaN,NaN,NaN
201688,20.3492753623,7.59825396825,NaN,NaN,228.957
201689,16.9,6.9475,NaN,NaN,NaN
201690,21.0542857143,7.46970588235,NaN,NaN,NaN
201691,21.0096774194,7.9832,NaN,NaN,NaN
201692,21.25,7.22727272727,NaN,NaN,278.911
201693,18.1666666667,7.33333333333,NaN,NaN,NaN
201694,20.3884615385,7.38095238095,NaN,NaN,NaN
201695,19.7619047619,7.04,NaN,NaN,228.957
201696,19.975,7.1675,NaN,NaN,NaN
201697,17.6666666667,7.06666666667,NaN,NaN,NaN
201698,20.8263157895,7.02157894737,NaN,NaN,NaN
201699,20.8888888889,7.81764705882,NaN,NaN,NaN
201700,18,6.8725,NaN,NaN,NaN
201701,19.36,6.624,NaN,NaN,NaN
201702,19.1111111111,7.26462962963,NaN,NaN,786.779
201703,18.8333333333,6.76666666667,NaN,NaN,NaN
201704,21.2727272727,8.17272727273,NaN,NaN,NaN
201705,16.1666666667,7.36666666667,NaN,NaN,NaN
201706,19.6192982456,7.26,NaN,NaN,333.028
201707,17.5,7.2,NaN,NaN,NaN
201708,24.2,6.95,NaN,NaN,NaN
201709,16.05,6.75,NaN,NaN,NaN
201710,19.5055555556,7.36777777778,NaN,NaN,NaN
201711,16.0666666667,7,NaN,NaN,NaN
201712,15.0666666667,7.3,NaN,NaN,NaN
201713,19.475,7.99625,NaN,NaN,NaN
201714,20.1766666667,7.40732142857,NaN,NaN,503.705
201715,20.475,7.20948717949,NaN,NaN,524.519
201716,19.965625,7.34064516129,NaN,NaN,NaN
201717,17.0888888889,7.36666666667,NaN,NaN,NaN
201718,17.6428571429,7.07285714286,NaN,NaN,NaN
201719,18.2857142857,7.15714285714,NaN,NaN,NaN
201720,18.6666666667,7.17777777778,NaN,NaN,NaN
201721,18.3875,7.0875,NaN,NaN,NaN
201722,18.0903614458,7.68153846154,NaN,NaN,NaN
201723,19.7,8.05,NaN,NaN,NaN
201724,19.4166666667,8.06666666667,NaN,NaN,NaN
201725,19.1162790698,7.97162790698,NaN,NaN,NaN
201726,19.1956521739,8.15326086957,NaN,NaN,NaN
201727,20.325203252,7.83619834711,NaN,NaN,NaN
201728,19.4285714286,7.902,NaN,NaN,NaN
201729,20.6637168142,7.82431192661,NaN,NaN,NaN
201730,17.625,7.5125,NaN,NaN,NaN
201731,19,7.4,NaN,NaN,NaN
201732,20.8405797101,7.56132352941,NaN,NaN,NaN
201733,23.34,7.44285714286,NaN,NaN,NaN
201734,20.5555555556,6.88235294118,NaN,NaN,NaN
201735,20.2692307692,6.71666666667,NaN,NaN,NaN
201736,23.1153846154,7.06666666667,NaN,NaN,NaN
201737,22.3333333333,6.82352941176,NaN,NaN,NaN
201738,22.2307692308,6.925,NaN,NaN,NaN
201739,22.0416666667,7.07272727273,NaN,NaN,NaN
201740,22.7222222222,6.97647058824,NaN,NaN,NaN
201741,23.125,7.10909090909,NaN,NaN,NaN
201742,23.9615384615,7.01666666667,NaN,NaN,NaN
201743,20.5441176471,7.4078,NaN,NaN,NaN
201744,20.625,7.285,NaN,NaN,NaN
201745,20.6343283582,6.92318181818,NaN,NaN,NaN
201746,20.9464285714,7.18107142857,NaN,NaN,NaN
201747,20.7704225352,7.11650793651,NaN,NaN,NaN
201748,17.0526315789,6.66555555556,NaN,NaN,NaN
201749,23.1111111111,6.73666666667,NaN,NaN,NaN
201750,19.3258064516,6.97387096774,NaN,NaN,NaN
201751,19.025,7.14678571429,NaN,NaN,NaN
201752,21.1076923077,8.31818181818,NaN,NaN,NaN
201753,20.3206349206,7.35266666667,NaN,NaN,NaN
201754,20.2277777778,7.62888888889,NaN,NaN,NaN
201755,21.4675675676,7.40194444444,NaN,NaN,NaN
201756,21.8347826087,7.48956521739,NaN,NaN,NaN
201757,19.375,7.37,NaN,NaN,NaN
201758,13.1,9.1,NaN,NaN,NaN
201759,21.3916666667,7.22375,NaN,NaN,NaN
201760,21.0388888889,6.91764705882,NaN,NaN,NaN
201761,21.2393939394,7.61672413793,NaN,NaN,NaN
201762,21.7739130435,7.13727272727,NaN,NaN,NaN
201763,20.6538461538,6.795,NaN,NaN,NaN
201764,20.5,6.93333333333,NaN,NaN,NaN
201765,15.6666666667,7.15666666667,NaN,NaN,NaN
201766,16,7.14,NaN,NaN,NaN
201767,21.0727272727,7.26365079365,NaN,NaN,NaN
201768,21.1737704918,7.15553571429,NaN,NaN,NaN
201769,19.6484848485,6.613125,NaN,NaN,NaN
201770,21.1725806452,7.21181818182,NaN,NaN,NaN
201771,17.8,6.97818181818,NaN,NaN,NaN
201772,20.1994594595,4.69264705882,NaN,NaN,NaN
201773,21.5684210526,6.67661764706,NaN,NaN,NaN
201774,20.6486486486,6.55459459459,NaN,NaN,NaN
201775,17.34375,6.755625,NaN,NaN,NaN
201776,20.4259259259,5.23230769231,NaN,NaN,NaN
201777,19.2142857143,6.82214285714,NaN,NaN,NaN
201778,19.40625,6.85375,NaN,NaN,NaN
201779,19.6058823529,6.80352941176,NaN,NaN,NaN
201780,13,6.9,NaN,NaN,NaN
201781,20.0244444444,7.56638888889,NaN,NaN,NaN
201782,20.22,6.875,NaN,NaN,NaN
201783,17.46,6.788,NaN,NaN,NaN
201784,18.36,6.848,NaN,NaN,NaN
201785,18.8181818182,7.80909090909,NaN,NaN,NaN
201786,19.8515151515,6.75483870968,NaN,NaN,716.01
201787,17.8,6.974,NaN,NaN,NaN
201788,20.1285714286,7.08714285714,NaN,NaN,NaN
201789,19.08,6.896,NaN,NaN,NaN
201790,18.0909090909,8.12857142857,NaN,NaN,NaN
201791,22.2,7.73,NaN,NaN,NaN
201792,20.0333333333,7.20111111111,NaN,NaN,NaN
201793,20.1333333333,7.06666666667,NaN,NaN,NaN
201794,17.6,7.122,NaN,NaN,NaN
201795,20.1825,7.47212121212,NaN,NaN,NaN
201796,17.6454545455,7.09,NaN,NaN,NaN
201797,13.5,6.76666666667,NaN,NaN,NaN
201798,23.4,7.9,NaN,NaN,NaN
201799,14,7,NaN,NaN,NaN
201800,18.4472727273,7.96764705882,NaN,NaN,NaN
201801,17.4,6.98428571429,NaN,NaN,NaN
201802,17.3125,7.01,NaN,NaN,NaN
201803,18.4377358491,7.52086956522,NaN,NaN,187.3285
201804,17.2,7.01571428571,NaN,NaN,NaN
201805,18.6568627451,7.79934782609,NaN,NaN,NaN
201806,18.7901639344,7.74418181818,NaN,NaN,NaN
201807,18.8510638298,7.9276744186,NaN,NaN,NaN
201808,17.75,7.05285714286,NaN,NaN,NaN
201809,16.4875,7.01166666667,NaN,NaN,NaN
201810,16.3857142857,6.92285714286,NaN,NaN,NaN
201811,18.9625,7.50666666667,NaN,NaN,NaN
201812,20.3620689655,8.00833333333,NaN,NaN,333.028
201813,20.3333333333,7.15,NaN,NaN,NaN
201814,20.5925925926,7.92380952381,NaN,NaN,358.005
201815,21.1625,7.98181818182,NaN,NaN,308.051
201816,21.2076923077,8.19130434783,NaN,NaN,NaN
201817,18.315,7.099375,NaN,NaN,245.6085
201818,15.6666666667,7.23333333333,NaN,NaN,NaN
201819,19.2646153846,7.65254237288,NaN,NaN,213.693333333
201820,21.36,7.75869565217,NaN,NaN,366.331
201821,14,7.16666666667,NaN,NaN,NaN
201822,17,7.22375,NaN,NaN,NaN
201823,17.4055555556,6.97277777778,NaN,NaN,NaN
201824,19.632,7.64782608696,NaN,NaN,341.353666667
201825,15.5,7.06666666667,NaN,NaN,NaN
201826,21.0833333333,6.4,NaN,NaN,NaN
201827,21.1233333333,8.24482758621,NaN,NaN,NaN
201828,16,7.03333333333,NaN,NaN,NaN
201829,23.3333333333,7.65,NaN,NaN,NaN
201830,21.6666666667,6.97272727273,NaN,NaN,463.464
201831,18.6517241379,7.46689655172,NaN,NaN,NaN
201832,15.6666666667,7.73333333333,NaN,NaN,NaN
201833,19.4695652174,7.49093023256,NaN,NaN,NaN
201834,18.0333333333,7.34666666667,NaN,NaN,NaN
201835,14,7.02,NaN,NaN,NaN
201836,17,6.75,NaN,NaN,NaN
201837,20.9428571429,7.62142857143,NaN,NaN,NaN
201838,13.6666666667,7,NaN,NaN,NaN
201839,17,7.225,NaN,NaN,NaN
201840,23.625,7.66225,NaN,NaN,NaN
201841,26.65,7.13,NaN,NaN,NaN
201842,26.1,7.20666666667,NaN,NaN,NaN
201843,21.4,7.8,NaN,NaN,NaN
201844,22.25,7.8,NaN,NaN,NaN
201845,23.974137931,7.01254545455,NaN,NaN,NaN
201846,19.36,7.66,NaN,NaN,NaN
201847,22.625,7.7,NaN,NaN,NaN
201849,27.4186046512,6.98,NaN,NaN,NaN
201850,27.6,6.45,NaN,NaN,NaN
201851,27.7,6.1,NaN,NaN,NaN
201852,28.55,7.05,NaN,NaN,NaN
201853,27.75,6.7,NaN,NaN,NaN
201854,28.5,5.95,NaN,NaN,NaN
201855,28.4,7,NaN,NaN,NaN
201856,28.35,6.95,NaN,NaN,NaN
201857,29.7,6.7,NaN,NaN,NaN
201858,30.35,6.6,NaN,NaN,NaN
201859,29.1333333333,6.86666666667,NaN,NaN,NaN
201860,28.45,6.90705882353,NaN,NaN,NaN
201861,29.3,6.42,NaN,NaN,NaN
201862,29.15,6.7,NaN,NaN,NaN
201863,28.9899756098,6.74975609756,NaN,NaN,NaN
201864,28.3,6.7,NaN,NaN,NaN
201865,27.25,4,NaN,NaN,NaN
201866,25.7,4,NaN,NaN,NaN
201867,26.85,4,NaN,NaN,NaN
201868,27.15,4.3,NaN,NaN,NaN
201869,25.85,4.35,NaN,NaN,NaN
201870,27.5,4.2,NaN,NaN,NaN
201871,26.6,4.2,NaN,NaN,NaN
201872,24.15,3.85,NaN,NaN,NaN
201873,22.25,6.925,NaN,NaN,NaN
201874,23.8,7.24285714286,NaN,NaN,NaN
201875,24.64,6.755,NaN,NaN,NaN
201876,27.6181818182,6.97909090909,NaN,NaN,NaN
201877,27.05,6.67,NaN,NaN,NaN
201878,28.0666666667,6.84666666667,NaN,NaN,NaN
201879,27.4375,6.61125,NaN,NaN,NaN
201880,26.75,6.75,NaN,NaN,NaN
201881,27.5,6.825,NaN,NaN,NaN
201882,26.15,5.95,NaN,NaN,NaN
201883,24.75,6,NaN,NaN,NaN
201884,25.9,6.3,NaN,NaN,NaN
201885,27.995620438,7.13206896552,NaN,NaN,NaN
201886,28.1,6.5,NaN,NaN,NaN
201887,28.25,6.35,NaN,NaN,NaN
201888,27.65,5,NaN,NaN,NaN
201889,28.25,6.4,NaN,NaN,NaN
201890,28.5,6.2,NaN,NaN,NaN
201891,27.8724137931,6.81088235294,NaN,NaN,NaN
201892,28.6928571429,6.99785714286,NaN,NaN,NaN
201893,28.7666666667,6.75,NaN,NaN,NaN
201894,29.3,5.75,NaN,NaN,NaN
201895,28.9333333333,6.50333333333,NaN,NaN,NaN
201896,30.0230769231,6.4025,NaN,NaN,NaN
201897,28.7697594502,6.80836734694,NaN,NaN,NaN
201898,29.575862069,6.5576,NaN,NaN,NaN
201899,29.7777777778,6.98888888889,NaN,NaN,NaN
201900,30.1,6.65,NaN,NaN,NaN
201901,30.14,6.65,NaN,NaN,NaN
201902,31.6,NaN,NaN,NaN,NaN
201903,29.9,NaN,NaN,NaN,NaN
201904,27.48,6.426,NaN,NaN,NaN
201905,23.9725,7.1605,NaN,NaN,NaN
201906,22,7.6,6.2,NaN,416.285
201907,26.3666666667,9.01666666667,NaN,NaN,3266.45033333
201908,16.9,7.7,7.05,NaN,3413.5375
201909,23.35,7.11,7.1,NaN,1581.883
201910,20.2,7.2,6.5,NaN,1498.626
201911,22.4333333333,7.67,5.25,NaN,4651.29166667
201912,25.0666666667,7.51333333333,5.36666666667,NaN,4248.883
201913,22.45,7.14,6.7,NaN,1415.369
201914,25.6666666667,9.14666666667,7.75,NaN,5075.90233333
201915,24.05,7.65,8.6,NaN,1169.761
201916,25.4333333333,8.64,NaN,NaN,2243.7765
201917,22.4,7.02,5.3,NaN,1165.598
201918,24.75,7.555,5.8,NaN,1290.4835
201919,22.7666666667,8.25333333333,6.73333333333,NaN,8203.591
201920,24.05,7.29,5.8,NaN,1665.14
201921,23.55,7.18,5.65,NaN,2872.367
201925,25.7666666667,7.09333333333,5.1,NaN,4204.47933333
201927,31.1,7.75,5.2,NaN,1636.0005
201928,27.3,7.305,6.8,NaN,1498.626
201929,20.9,8.245,7.65,NaN,6993.5895
201930,23.4666666667,8.81,NaN,NaN,5053.70066667
201931,23.8666666667,8.22333333333,6.4,NaN,1161.435
201932,20.8333333333,8.48,5.7,NaN,4193.37833333
201933,21.4333333333,7.61333333333,7.65,NaN,2128.60433333
201934,21.1666666667,7.35666666667,6.2,NaN,4182.27733333
201935,27,7.6,6.1,NaN,416.285
201936,20.95,8.485,7.8,NaN,3746.566
201937,20.9333333333,7.49333333333,6.83333333333,NaN,3790.96933333
201938,24.5,7.66666666667,7.9,NaN,2042.572
201939,20.55,7.92,1.65,NaN,13487.6365
201940,24.9,7.46,6.35,NaN,3163.7665
201942,25.9666666667,7.33,5.4,NaN,3713.26266667
201943,25.3333333333,7.40333333333,5.46666666667,NaN,2222.9625
201944,24.6,7.3,4.66666666667,NaN,7534.76
201945,25.6333333333,7.5,7.25,NaN,1329.33666667
201946,20.3,7.455,6.6,NaN,3413.5375
201947,24.1,7.07333333333,3.25,NaN,10087.975
201948,21.3,8.2,6.5,NaN,8159.187
201949,23,7.9,7,NaN,16318.375
201950,18.4,7.6,NaN,NaN,5911.248
201951,20,7,NaN,NaN,13654.15
201952,20.2,8.3,7.3,NaN,17817.001
201953,22.2333333333,7.70666666667,7.1,NaN,4185.05266667
201954,21.3333333333,7.48,7.3,NaN,14730.941
201955,24.8,7.845,6.45,NaN,3371.909
201956,22.6,7.60666666667,6.73333333333,NaN,1518.05266667
201957,25.2333333333,7.22666666667,5.4,NaN,1426.47
